typeSeason,slugSeason,idGame,dateGame,slugMatchup,slugTeamWinner,slugTeamLoser,numberGameDay,season
Regular Season,2018-19,21800022,2018-10-19,SAC @ NOP,NOP,SAC,6,2019
Regular Season,2018-19,21800023,2018-10-19,IND @ MIL,MIL,IND,7,2019
Regular Season,2018-19,21800024,2018-10-19,UTA vs. GSW,GSW,UTA,8,2019
Regular Season,2018-19,21800025,2018-10-19,LAC vs. OKC,LAC,OKC,9,2019
Regular Season,2018-19,21800026,2018-10-20,BKN @ IND,IND,BKN,1,2019
Regular Season,2018-19,21800027,2018-10-20,TOR @ WAS,TOR,WAS,2,2019
Regular Season,2018-19,21800028,2018-10-20,BOS @ NYK,BOS,NYK,3,2019
Regular Season,2018-19,21800029,2018-10-20,ORL @ PHI,PHI,ORL,4,2019
Regular Season,2018-19,21800030,2018-10-20,MIA vs. CHA,CHA,MIA,5,2019
Regular Season,2018-19,21800031,2018-10-20,CHI vs. DET,DET,CHI,6,2019
Regular Season,2018-19,21800032,2018-10-20,DAL vs. MIN,DAL,MIN,7,2019
Regular Season,2018-19,21800033,2018-10-20,DEN vs. PHX,DEN,PHX,8,2019
Regular Season,2018-19,21800034,2018-10-20,SAS @ POR,POR,SAS,9,2019
Regular Season,2018-19,21800035,2018-10-20,HOU @ LAL,HOU,LAL,10,2019
Regular Season,2018-19,21800036,2018-10-21,ATL @ CLE,ATL,CLE,1,2019
Regular Season,2018-19,21800037,2018-10-21,OKC vs. SAC,SAC,OKC,2,2019
Regular Season,2018-19,21800038,2018-10-21,GSW @ DEN,DEN,GSW,3,2019
Regular Season,2018-19,21800039,2018-10-21,HOU @ LAC,LAC,HOU,4,2019
Regular Season,2018-19,21800040,2018-10-22,ORL @ BOS,ORL,BOS,1,2019
Regular Season,2018-19,21800041,2018-10-22,TOR vs. CHA,TOR,CHA,2,2019
Regular Season,2018-19,21800042,2018-10-22,NYK @ MIL,MIL,NYK,3,2019
Regular Season,2018-19,21800043,2018-10-22,MIN vs. IND,MIN,IND,4,2019
Regular Season,2018-19,21800044,2018-10-22,CHI @ DAL,DAL,CHI,5,2019
Regular Season,2018-19,21800045,2018-10-22,MEM @ UTA,MEM,UTA,6,2019
Regular Season,2018-19,21800046,2018-10-22,WAS @ POR,WAS,POR,7,2019
Regular Season,2018-19,21800047,2018-10-22,PHX @ GSW,GSW,PHX,8,2019
Regular Season,2018-19,21800048,2018-10-22,SAS @ LAL,SAS,LAL,9,2019
Regular Season,2018-19,21800049,2018-10-23,PHI @ DET,DET,PHI,1,2019
Regular Season,2018-19,21800050,2018-10-23,NOP vs. LAC,NOP,LAC,2,2019
Regular Season,2018-19,21800051,2018-10-23,SAC @ DEN,DEN,SAC,3,2019
Regular Season,2018-19,21800052,2018-10-24,ATL vs. DAL,ATL,DAL,1,2019
Regular Season,2018-19,21800053,2018-10-24,CLE vs. BKN,BKN,CLE,2,2019
Regular Season,2018-19,21800054,2018-10-24,NYK @ MIA,MIA,NYK,3,2019
Regular Season,2018-19,21800055,2018-10-24,MIN @ TOR,TOR,MIN,4,2019
Regular Season,2018-19,21800056,2018-10-24,CHA @ CHI,CHI,CHA,5,2019
Regular Season,2018-19,21800057,2018-10-24,HOU vs. UTA,UTA,HOU,6,2019
Regular Season,2018-19,21800058,2018-10-24,SAS vs. IND,IND,SAS,7,2019
Regular Season,2018-19,21800059,2018-10-24,MIL vs. PHI,MIL,PHI,8,2019
Regular Season,2018-19,21800060,2018-10-24,PHX vs. LAL,LAL,PHX,9,2019
Regular Season,2018-19,21800061,2018-10-24,MEM @ SAC,SAC,MEM,10,2019
Regular Season,2018-19,21800062,2018-10-24,GSW vs. WAS,GSW,WAS,11,2019
Regular Season,2018-19,21800063,2018-10-25,DET vs. CLE,DET,CLE,1,2019
Regular Season,2018-19,21800064,2018-10-25,POR @ ORL,POR,ORL,2,2019
Regular Season,2018-19,21800065,2018-10-25,OKC vs. BOS,BOS,OKC,3,2019
Regular Season,2018-19,21800066,2018-10-25,LAL vs. DEN,LAL,DEN,4,2019
Regular Season,2018-19,21800067,2018-10-26,CHI @ CHA,CHA,CHI,1,2019
Regular Season,2018-19,21800068,2018-10-26,GSW @ NYK,GSW,NYK,2,2019
Regular Season,2018-19,21800069,2018-10-26,DAL @ TOR,TOR,DAL,3,2019
Regular Season,2018-19,21800070,2018-10-26,HOU vs. LAC,LAC,HOU,4,2019
Regular Season,2018-19,21800071,2018-10-26,MIN vs. MIL,MIL,MIN,5,2019
Regular Season,2018-19,21800072,2018-10-26,BKN @ NOP,NOP,BKN,6,2019
Regular Season,2018-19,21800073,2018-10-26,SAC vs. WAS,SAC,WAS,7,2019
Regular Season,2018-19,21800074,2018-10-27,BOS @ DET,BOS,DET,1,2019
Regular Season,2018-19,21800075,2018-10-27,UTA @ NOP,UTA,NOP,2,2019
Regular Season,2018-19,21800076,2018-10-27,ATL vs. CHI,CHI,ATL,3,2019
Regular Season,2018-19,21800077,2018-10-27,CLE vs. IND,IND,CLE,4,2019
Regular Season,2018-19,21800078,2018-10-27,CHA @ PHI,PHI,CHA,5,2019
Regular Season,2018-19,21800079,2018-10-27,MIA vs. POR,MIA,POR,6,2019
Regular Season,2018-19,21800080,2018-10-27,MEM vs. PHX,MEM,PHX,7,2019
Regular Season,2018-19,21800081,2018-10-27,ORL @ MIL,MIL,ORL,8,2019
Regular Season,2018-19,21800082,2018-10-27,SAS vs. LAL,SAS,LAL,9,2019
Regular Season,2018-19,21800083,2018-10-28,GSW @ BKN,GSW,BKN,1,2019
Regular Season,2018-19,21800084,2018-10-28,UTA @ DAL,UTA,DAL,2,2019
Regular Season,2018-19,21800085,2018-10-28,OKC vs. PHX,OKC,PHX,3,2019
Regular Season,2018-19,21800086,2018-10-28,LAC vs. WAS,LAC,WAS,4,2019
Regular Season,2018-19,21800087,2018-10-29,IND vs. POR,POR,IND,1,2019
Regular Season,2018-19,21800088,2018-10-29,PHI vs. ATL,PHI,ATL,2,2019
Regular Season,2018-19,21800089,2018-10-29,MIA vs. SAC,SAC,MIA,3,2019
Regular Season,2018-19,21800090,2018-10-29,NYK vs. BKN,NYK,BKN,4,2019
Regular Season,2018-19,21800091,2018-10-29,GSW @ CHI,GSW,CHI,5,2019
Regular Season,2018-19,21800092,2018-10-29,TOR @ MIL,MIL,TOR,6,2019
Regular Season,2018-19,21800093,2018-10-29,LAL @ MIN,MIN,LAL,7,2019
Regular Season,2018-19,21800094,2018-10-29,SAS vs. DAL,SAS,DAL,8,2019
Regular Season,2018-19,21800095,2018-10-29,NOP @ DEN,DEN,NOP,9,2019
Regular Season,2018-19,21800096,2018-10-30,MIA @ CHA,CHA,MIA,1,2019
Regular Season,2018-19,21800097,2018-10-30,ATL @ CLE,CLE,ATL,2,2019
Regular Season,2018-19,21800098,2018-10-30,ORL vs. SAC,SAC,ORL,3,2019
Regular Season,2018-19,21800099,2018-10-30,DET @ BOS,BOS,DET,4,2019
Regular Season,2018-19,21800100,2018-10-30,PHI @ TOR,TOR,PHI,5,2019
Regular Season,2018-19,21800101,2018-10-30,HOU vs. POR,POR,HOU,6,2019
Regular Season,2018-19,21800102,2018-10-30,WAS @ MEM,MEM,WAS,7,2019
Regular Season,2018-19,21800103,2018-10-30,OKC vs. LAC,OKC,LAC,8,2019
Regular Season,2018-19,21800104,2018-10-31,DET @ BKN,BKN,DET,1,2019
Regular Season,2018-19,21800105,2018-10-31,NYK vs. IND,IND,NYK,2,2019
Regular Season,2018-19,21800106,2018-10-31,DEN @ CHI,DEN,CHI,3,2019
Regular Season,2018-19,21800107,2018-10-31,UTA @ MIN,MIN,UTA,4,2019
Regular Season,2018-19,21800108,2018-10-31,NOP @ GSW,GSW,NOP,5,2019
Regular Season,2018-19,21800109,2018-10-31,LAL vs. DAL,LAL,DAL,6,2019
Regular Season,2018-19,21800110,2018-10-31,SAS @ PHX,SAS,PHX,7,2019
Regular Season,2018-19,21800111,2018-11-01,CHA vs. OKC,OKC,CHA,1,2019
Regular Season,2018-19,21800112,2018-11-01,DEN @ CLE,DEN,CLE,2,2019
Regular Season,2018-19,21800113,2018-11-01,LAC @ PHI,PHI,LAC,3,2019
Regular Season,2018-19,21800114,2018-11-01,ATL vs. SAC,SAC,ATL,4,2019
Regular Season,2018-19,21800115,2018-11-01,BOS vs. MIL,BOS,MIL,5,2019
Regular Season,2018-19,21800116,2018-11-01,NOP @ POR,POR,NOP,6,2019
Regular Season,2018-19,21800117,2018-11-02,ORL vs. LAC,LAC,ORL,1,2019
Regular Season,2018-19,21800118,2018-11-02,BKN vs. HOU,HOU,BKN,2,2019
Regular Season,2018-19,21800119,2018-11-02,WAS vs. OKC,OKC,WAS,3,2019
Regular Season,2018-19,21800120,2018-11-02,IND @ CHI,IND,CHI,4,2019
Regular Season,2018-19,21800121,2018-11-02,DAL vs. NYK,NYK,DAL,5,2019
Regular Season,2018-19,21800122,2018-11-02,UTA vs. MEM,MEM,UTA,6,2019
Regular Season,2018-19,21800123,2018-11-02,PHX vs. TOR,TOR,PHX,7,2019
Regular Season,2018-19,21800124,2018-11-02,GSW vs. MIN,GSW,MIN,8,2019
Regular Season,2018-19,21800125,2018-11-03,DET @ PHI,PHI,DET,1,2019
Regular Season,2018-19,21800126,2018-11-03,CLE @ CHA,CHA,CLE,2,2019
Regular Season,2018-19,21800127,2018-11-03,IND vs. BOS,IND,BOS,3,2019
Regular Season,2018-19,21800128,2018-11-03,MIA @ ATL,ATL,MIA,4,2019
Regular Season,2018-19,21800129,2018-11-03,HOU @ CHI,HOU,CHI,5,2019
Regular Season,2018-19,21800130,2018-11-03,NOP @ SAS,SAS,NOP,6,2019
Regular Season,2018-19,21800131,2018-11-03,UTA @ DEN,DEN,UTA,7,2019
Regular Season,2018-19,21800132,2018-11-03,LAL @ POR,LAL,POR,8,2019
Regular Season,2018-19,21800133,2018-11-04,MIL vs. SAC,MIL,SAC,1,2019
Regular Season,2018-19,21800134,2018-11-04,PHI @ BKN,BKN,PHI,2,2019
Regular Season,2018-19,21800135,2018-11-04,WAS vs. NYK,WAS,NYK,3,2019
Regular Season,2018-19,21800136,2018-11-04,MEM @ PHX,PHX,MEM,4,2019
Regular Season,2018-19,21800137,2018-11-04,SAS vs. ORL,ORL,SAS,5,2019
Regular Season,2018-19,21800138,2018-11-04,POR vs. MIN,POR,MIN,6,2019
Regular Season,2018-19,21800139,2018-11-04,TOR @ LAL,TOR,LAL,7,2019
Regular Season,2018-19,21800140,2018-11-05,DET vs. MIA,MIA,DET,1,2019
Regular Season,2018-19,21800141,2018-11-05,IND vs. HOU,HOU,IND,2,2019
Regular Season,2018-19,21800142,2018-11-05,ORL vs. CLE,ORL,CLE,3,2019
Regular Season,2018-19,21800143,2018-11-05,CHI @ NYK,CHI,NYK,4,2019
Regular Season,2018-19,21800144,2018-11-05,NOP @ OKC,OKC,NOP,5,2019
Regular Season,2018-19,21800145,2018-11-05,DEN vs. BOS,DEN,BOS,6,2019
Regular Season,2018-19,21800146,2018-11-05,TOR @ UTA,TOR,UTA,7,2019
Regular Season,2018-19,21800147,2018-11-05,MEM @ GSW,GSW,MEM,8,2019
Regular Season,2018-19,21800148,2018-11-05,MIN @ LAC,LAC,MIN,9,2019
Regular Season,2018-19,21800149,2018-11-06,ATL @ CHA,CHA,ATL,1,2019
Regular Season,2018-19,21800150,2018-11-06,WAS @ DAL,DAL,WAS,2,2019
Regular Season,2018-19,21800151,2018-11-06,PHX vs. BKN,BKN,PHX,3,2019
Regular Season,2018-19,21800152,2018-11-06,MIL @ POR,POR,MIL,4,2019
Regular Season,2018-19,21800153,2018-11-07,OKC @ CLE,OKC,CLE,1,2019
Regular Season,2018-19,21800154,2018-11-07,DET @ ORL,DET,ORL,2,2019
Regular Season,2018-19,21800155,2018-11-07,NYK @ ATL,NYK,ATL,3,2019
Regular Season,2018-19,21800156,2018-11-07,SAS @ MIA,MIA,SAS,4,2019
Regular Season,2018-19,21800157,2018-11-07,IND vs. PHI,PHI,IND,5,2019
Regular Season,2018-19,21800158,2018-11-07,DEN @ MEM,MEM,DEN,6,2019
Regular Season,2018-19,21800159,2018-11-07,NOP vs. CHI,NOP,CHI,7,2019
Regular Season,2018-19,21800160,2018-11-07,DAL @ UTA,UTA,DAL,8,2019
Regular Season,2018-19,21800161,2018-11-07,TOR @ SAC,TOR,SAC,9,2019
Regular Season,2018-19,21800162,2018-11-07,MIN @ LAL,LAL,MIN,10,2019
Regular Season,2018-19,21800163,2018-11-08,HOU @ OKC,OKC,HOU,1,2019
Regular Season,2018-19,21800164,2018-11-08,PHX vs. BOS,BOS,PHX,2,2019
Regular Season,2018-19,21800165,2018-11-08,LAC @ POR,POR,LAC,3,2019
Regular Season,2018-19,21800166,2018-11-08,GSW vs. MIL,MIL,GSW,4,2019
Regular Season,2018-19,21800167,2018-11-09,WAS @ ORL,ORL,WAS,1,2019
Regular Season,2018-19,21800168,2018-11-09,PHI vs. CHA,PHI,CHA,2,2019
Regular Season,2018-19,21800169,2018-11-09,ATL vs. DET,DET,ATL,3,2019
Regular Season,2018-19,21800170,2018-11-09,MIA vs. IND,IND,MIA,4,2019
Regular Season,2018-19,21800171,2018-11-09,BKN @ DEN,BKN,DEN,5,2019
Regular Season,2018-19,21800172,2018-11-09,BOS @ UTA,UTA,BOS,6,2019
Regular Season,2018-19,21800173,2018-11-09,MIN @ SAC,SAC,MIN,7,2019
Regular Season,2018-19,21800174,2018-11-10,NYK @ TOR,TOR,NYK,1,2019
Regular Season,2018-19,21800175,2018-11-10,MIL @ LAC,LAC,MIL,2,2019
Regular Season,2018-19,21800176,2018-11-10,PHX @ NOP,NOP,PHX,3,2019
Regular Season,2018-19,21800177,2018-11-10,WAS @ MIA,WAS,MIA,4,2019
Regular Season,2018-19,21800178,2018-11-10,CLE @ CHI,CHI,CLE,5,2019
Regular Season,2018-19,21800179,2018-11-10,PHI @ MEM,MEM,PHI,6,2019
Regular Season,2018-19,21800180,2018-11-10,SAS vs. HOU,SAS,HOU,7,2019
Regular Season,2018-19,21800181,2018-11-10,DAL vs. OKC,DAL,OKC,8,2019
Regular Season,2018-19,21800182,2018-11-10,BKN @ GSW,GSW,BKN,9,2019
Regular Season,2018-19,21800183,2018-11-10,SAC vs. LAL,LAL,SAC,10,2019
Regular Season,2018-19,21800184,2018-11-11,CHA @ DET,CHA,DET,1,2019
Regular Season,2018-19,21800185,2018-11-11,HOU vs. IND,HOU,IND,2,2019
Regular Season,2018-19,21800186,2018-11-11,NYK vs. ORL,ORL,NYK,3,2019
Regular Season,2018-19,21800187,2018-11-11,DEN vs. MIL,MIL,DEN,4,2019
Regular Season,2018-19,21800188,2018-11-11,POR vs. BOS,POR,BOS,5,2019
Regular Season,2018-19,21800189,2018-11-11,LAL vs. ATL,LAL,ATL,6,2019
Regular Season,2018-19,21800190,2018-11-12,ORL @ WAS,WAS,ORL,1,2019
Regular Season,2018-19,21800191,2018-11-12,MIA vs. PHI,PHI,MIA,2,2019
Regular Season,2018-19,21800192,2018-11-12,NOP @ TOR,NOP,TOR,3,2019
Regular Season,2018-19,21800193,2018-11-12,CHI vs. DAL,DAL,CHI,4,2019
Regular Season,2018-19,21800194,2018-11-12,UTA @ MEM,UTA,MEM,5,2019
Regular Season,2018-19,21800195,2018-11-12,BKN @ MIN,MIN,BKN,6,2019
Regular Season,2018-19,21800196,2018-11-12,OKC vs. PHX,OKC,PHX,7,2019
Regular Season,2018-19,21800197,2018-11-12,SAC vs. SAS,SAC,SAS,8,2019
Regular Season,2018-19,21800198,2018-11-12,LAC vs. GSW,LAC,GSW,9,2019
Regular Season,2018-19,21800199,2018-11-13,CLE vs. CHA,CLE,CHA,1,2019
Regular Season,2018-19,21800200,2018-11-13,HOU @ DEN,HOU,DEN,2,2019
Regular Season,2018-19,21800201,2018-11-13,ATL @ GSW,GSW,ATL,3,2019
Regular Season,2018-19,21800202,2018-11-14,ORL vs. PHI,ORL,PHI,1,2019
Regular Season,2018-19,21800203,2018-11-14,CLE @ WAS,WAS,CLE,2,2019
Regular Season,2018-19,21800204,2018-11-14,BOS vs. CHI,BOS,CHI,3,2019
Regular Season,2018-19,21800205,2018-11-14,BKN vs. MIA,MIA,BKN,4,2019
Regular Season,2018-19,21800206,2018-11-14,DET @ TOR,DET,TOR,5,2019
Regular Season,2018-19,21800207,2018-11-14,MIL vs. MEM,MEM,MIL,6,2019
Regular Season,2018-19,21800208,2018-11-14,NOP @ MIN,MIN,NOP,7,2019
Regular Season,2018-19,21800209,2018-11-14,NYK @ OKC,OKC,NYK,8,2019
Regular Season,2018-19,21800210,2018-11-14,DAL vs. UTA,DAL,UTA,9,2019
Regular Season,2018-19,21800211,2018-11-14,SAS @ PHX,PHX,SAS,10,2019
Regular Season,2018-19,21800212,2018-11-14,POR @ LAL,LAL,POR,11,2019
Regular Season,2018-19,21800213,2018-11-15,GSW @ HOU,HOU,GSW,1,2019
Regular Season,2018-19,21800214,2018-11-15,ATL @ DEN,DEN,ATL,2,2019
Regular Season,2018-19,21800215,2018-11-15,LAC vs. SAS,LAC,SAS,3,2019
Regular Season,2018-19,21800216,2018-11-16,TOR @ BOS,BOS,TOR,1,2019
Regular Season,2018-19,21800217,2018-11-16,IND vs. MIA,IND,MIA,2,2019
Regular Season,2018-19,21800218,2018-11-16,PHI vs. UTA,PHI,UTA,3,2019
Regular Season,2018-19,21800219,2018-11-16,WAS vs. BKN,BKN,WAS,4,2019
Regular Season,2018-19,21800220,2018-11-16,SAC @ MEM,MEM,SAC,5,2019
Regular Season,2018-19,21800221,2018-11-16,MIN vs. POR,MIN,POR,6,2019
Regular Season,2018-19,21800222,2018-11-16,NOP vs. NYK,NOP,NYK,7,2019
Regular Season,2018-19,21800223,2018-11-16,CHI @ MIL,MIL,CHI,8,2019
Regular Season,2018-19,21800224,2018-11-17,LAC @ BKN,LAC,BKN,1,2019
Regular Season,2018-19,21800225,2018-11-17,CHA vs. PHI,PHI,CHA,2,2019
Regular Season,2018-19,21800226,2018-11-17,IND vs. ATL,IND,ATL,3,2019
Regular Season,2018-19,21800227,2018-11-17,LAL @ ORL,ORL,LAL,4,2019
Regular Season,2018-19,21800228,2018-11-17,NOP vs. DEN,NOP,DEN,5,2019
Regular Season,2018-19,21800229,2018-11-17,UTA @ BOS,UTA,BOS,6,2019
Regular Season,2018-19,21800230,2018-11-17,CHI vs. TOR,TOR,CHI,7,2019
Regular Season,2018-19,21800231,2018-11-17,HOU vs. SAC,HOU,SAC,8,2019
Regular Season,2018-19,21800232,2018-11-17,GSW @ DAL,DAL,GSW,9,2019
Regular Season,2018-19,21800233,2018-11-17,OKC @ PHX,OKC,PHX,10,2019
Regular Season,2018-19,21800234,2018-11-18,MEM @ MIN,MEM,MIN,1,2019
Regular Season,2018-19,21800235,2018-11-18,LAL @ MIA,LAL,MIA,2,2019
Regular Season,2018-19,21800236,2018-11-18,ORL vs. NYK,ORL,NYK,3,2019
Regular Season,2018-19,21800237,2018-11-18,WAS vs. POR,POR,WAS,4,2019
Regular Season,2018-19,21800238,2018-11-18,GSW @ SAS,SAS,GSW,5,2019
Regular Season,2018-19,21800239,2018-11-19,CHA vs. BOS,CHA,BOS,1,2019
Regular Season,2018-19,21800240,2018-11-19,DET vs. CLE,DET,CLE,2,2019
Regular Season,2018-19,21800241,2018-11-19,IND vs. UTA,IND,UTA,3,2019
Regular Season,2018-19,21800242,2018-11-19,PHI vs. PHX,PHI,PHX,4,2019
Regular Season,2018-19,21800243,2018-11-19,ATL vs. LAC,LAC,ATL,5,2019
Regular Season,2018-19,21800244,2018-11-19,MEM vs. DAL,MEM,DAL,6,2019
Regular Season,2018-19,21800245,2018-11-19,MIL vs. DEN,MIL,DEN,7,2019
Regular Season,2018-19,21800246,2018-11-19,NOP vs. SAS,NOP,SAS,8,2019
Regular Season,2018-19,21800247,2018-11-19,OKC @ SAC,SAC,OKC,9,2019
Regular Season,2018-19,21800248,2018-11-20,TOR @ ORL,TOR,ORL,1,2019
Regular Season,2018-19,21800249,2018-11-20,WAS vs. LAC,WAS,LAC,2,2019
Regular Season,2018-19,21800250,2018-11-20,MIA vs. BKN,BKN,MIA,3,2019
Regular Season,2018-19,21800251,2018-11-20,NYK vs. POR,POR,NYK,4,2019
Regular Season,2018-19,21800252,2018-11-21,CHA vs. IND,CHA,IND,1,2019
Regular Season,2018-19,21800253,2018-11-21,PHI vs. NOP,PHI,NOP,2,2019
Regular Season,2018-19,21800254,2018-11-21,ATL vs. TOR,TOR,ATL,3,2019
Regular Season,2018-19,21800255,2018-11-21,NYK @ BOS,NYK,BOS,4,2019
Regular Season,2018-19,21800256,2018-11-21,LAL @ CLE,LAL,CLE,5,2019
Regular Season,2018-19,21800257,2018-11-21,PHX @ CHI,CHI,PHX,6,2019
Regular Season,2018-19,21800258,2018-11-21,DET @ HOU,HOU,DET,7,2019
Regular Season,2018-19,21800259,2018-11-21,MIL vs. POR,MIL,POR,8,2019
Regular Season,2018-19,21800260,2018-11-21,MIN vs. DEN,DEN,MIN,9,2019
Regular Season,2018-19,21800261,2018-11-21,BKN @ DAL,DAL,BKN,10,2019
Regular Season,2018-19,21800262,2018-11-21,MEM @ SAS,MEM,SAS,11,2019
Regular Season,2018-19,21800263,2018-11-21,UTA vs. SAC,SAC,UTA,12,2019
Regular Season,2018-19,21800264,2018-11-21,GSW vs. OKC,OKC,GSW,13,2019
Regular Season,2018-19,21800265,2018-11-23,MIN @ BKN,MIN,BKN,1,2019
Regular Season,2018-19,21800266,2018-11-23,MEM @ LAC,LAC,MEM,2,2019
Regular Season,2018-19,21800267,2018-11-23,DET vs. HOU,DET,HOU,3,2019
Regular Season,2018-19,21800268,2018-11-23,BOS @ ATL,BOS,ATL,4,2019
Regular Season,2018-19,21800269,2018-11-23,NOP @ NYK,NYK,NOP,5,2019
Regular Season,2018-19,21800270,2018-11-23,CLE @ PHI,CLE,PHI,6,2019
Regular Season,2018-19,21800271,2018-11-23,TOR vs. WAS,TOR,WAS,7,2019
Regular Season,2018-19,21800272,2018-11-23,IND vs. SAS,SAS,IND,8,2019
Regular Season,2018-19,21800273,2018-11-23,MIA @ CHI,MIA,CHI,9,2019
Regular Season,2018-19,21800274,2018-11-23,OKC vs. CHA,OKC,CHA,10,2019
Regular Season,2018-19,21800275,2018-11-23,MIL vs. PHX,PHX,MIL,11,2019
Regular Season,2018-19,21800276,2018-11-23,DEN vs. ORL,DEN,ORL,12,2019
Regular Season,2018-19,21800277,2018-11-23,POR @ GSW,GSW,POR,13,2019
Regular Season,2018-19,21800278,2018-11-23,LAL vs. UTA,LAL,UTA,14,2019
Regular Season,2018-19,21800279,2018-11-24,CLE vs. HOU,CLE,HOU,1,2019
Regular Season,2018-19,21800280,2018-11-24,WAS vs. NOP,WAS,NOP,2,2019
Regular Season,2018-19,21800281,2018-11-24,CHI @ MIN,MIN,CHI,3,2019
Regular Season,2018-19,21800282,2018-11-24,OKC vs. DEN,DEN,OKC,4,2019
Regular Season,2018-19,21800283,2018-11-24,BOS @ DAL,DAL,BOS,5,2019
Regular Season,2018-19,21800284,2018-11-24,SAS @ MIL,MIL,SAS,6,2019
Regular Season,2018-19,21800285,2018-11-24,SAC @ GSW,GSW,SAC,7,2019
Regular Season,2018-19,21800286,2018-11-25,LAL vs. ORL,ORL,LAL,1,2019
Regular Season,2018-19,21800287,2018-11-25,PHX @ DET,DET,PHX,2,2019
Regular Season,2018-19,21800288,2018-11-25,ATL vs. CHA,ATL,CHA,3,2019
Regular Season,2018-19,21800289,2018-11-25,PHI @ BKN,PHI,BKN,4,2019
Regular Season,2018-19,21800290,2018-11-25,MIA @ TOR,TOR,MIA,5,2019
Regular Season,2018-19,21800291,2018-11-25,NYK @ MEM,NYK,MEM,6,2019
Regular Season,2018-19,21800292,2018-11-25,SAC vs. UTA,UTA,SAC,7,2019
Regular Season,2018-19,21800293,2018-11-25,POR vs. LAC,LAC,POR,8,2019
Regular Season,2018-19,21800294,2018-11-26,MIL @ CHA,CHA,MIL,1,2019
Regular Season,2018-19,21800295,2018-11-26,CLE vs. MIN,MIN,CLE,2,2019
Regular Season,2018-19,21800296,2018-11-26,WAS vs. HOU,WAS,HOU,3,2019
Regular Season,2018-19,21800297,2018-11-26,CHI vs. SAS,SAS,CHI,4,2019
Regular Season,2018-19,21800298,2018-11-26,NOP vs. BOS,BOS,NOP,5,2019
Regular Season,2018-19,21800299,2018-11-26,UTA vs. IND,IND,UTA,6,2019
Regular Season,2018-19,21800300,2018-11-26,GSW vs. ORL,GSW,ORL,7,2019
Regular Season,2018-19,21800301,2018-11-27,NYK @ DET,DET,NYK,1,2019
Regular Season,2018-19,21800302,2018-11-27,ATL @ MIA,ATL,MIA,2,2019
Regular Season,2018-19,21800303,2018-11-27,TOR @ MEM,TOR,MEM,3,2019
Regular Season,2018-19,21800304,2018-11-27,LAL @ DEN,DEN,LAL,4,2019
Regular Season,2018-19,21800305,2018-11-27,PHX vs. IND,IND,PHX,5,2019
Regular Season,2018-19,21800306,2018-11-28,ATL @ CHA,CHA,ATL,1,2019
Regular Season,2018-19,21800307,2018-11-28,PHI vs. NYK,PHI,NYK,2,2019
Regular Season,2018-19,21800308,2018-11-28,UTA @ BKN,UTA,BKN,3,2019
Regular Season,2018-19,21800309,2018-11-28,HOU vs. DAL,DAL,HOU,4,2019
Regular Season,2018-19,21800310,2018-11-28,MIL vs. CHI,MIL,CHI,5,2019
Regular Season,2018-19,21800311,2018-11-28,SAS @ MIN,MIN,SAS,6,2019
Regular Season,2018-19,21800312,2018-11-28,NOP vs. WAS,NOP,WAS,7,2019
Regular Season,2018-19,21800313,2018-11-28,OKC vs. CLE,OKC,CLE,8,2019
Regular Season,2018-19,21800314,2018-11-28,ORL @ POR,POR,ORL,9,2019
Regular Season,2018-19,21800315,2018-11-28,LAC vs. PHX,LAC,PHX,10,2019
Regular Season,2018-19,21800316,2018-11-29,GSW @ TOR,TOR,GSW,1,2019
Regular Season,2018-19,21800317,2018-11-29,LAL vs. IND,LAL,IND,2,2019
Regular Season,2018-19,21800318,2018-11-29,SAC vs. LAC,LAC,SAC,3,2019
Regular Season,2018-19,21800319,2018-11-30,BOS vs. CLE,BOS,CLE,1,2019
Regular Season,2018-19,21800320,2018-11-30,UTA @ CHA,UTA,CHA,2,2019
Regular Season,2018-19,21800321,2018-11-30,CHI @ DET,DET,CHI,3,2019
Regular Season,2018-19,21800322,2018-11-30,WAS @ PHI,PHI,WAS,4,2019
Regular Season,2018-19,21800323,2018-11-30,BKN vs. MEM,MEM,BKN,5,2019
Regular Season,2018-19,21800324,2018-11-30,MIA vs. NOP,MIA,NOP,6,2019
Regular Season,2018-19,21800325,2018-11-30,ATL @ OKC,OKC,ATL,7,2019
Regular Season,2018-19,21800326,2018-11-30,SAS vs. HOU,HOU,SAS,8,2019
Regular Season,2018-19,21800327,2018-11-30,PHX vs. ORL,ORL,PHX,9,2019
Regular Season,2018-19,21800328,2018-11-30,DAL @ LAL,LAL,DAL,10,2019
Regular Season,2018-19,21800329,2018-11-30,DEN @ POR,DEN,POR,11,2019
Regular Season,2018-19,21800330,2018-12-01,NYK vs. MIL,NYK,MIL,1,2019
Regular Season,2018-19,21800331,2018-12-01,GSW @ DET,DET,GSW,2,2019
Regular Season,2018-19,21800332,2018-12-01,TOR @ CLE,TOR,CLE,3,2019
Regular Season,2018-19,21800333,2018-12-01,BKN @ WAS,WAS,BKN,4,2019
Regular Season,2018-19,21800334,2018-12-01,CHI @ HOU,HOU,CHI,5,2019
Regular Season,2018-19,21800335,2018-12-01,BOS @ MIN,BOS,MIN,6,2019
Regular Season,2018-19,21800336,2018-12-01,SAC vs. IND,SAC,IND,7,2019
Regular Season,2018-19,21800337,2018-12-02,PHX @ LAL,LAL,PHX,1,2019
